Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T00005286,29/02/24,3:18:46 AM,55a2cce0-f396-4c21-b7f5-18582759aeeb,e5ae70b7-7951-4739-8ee8-94eb24f0b92d,c8b75a9f-9d16-4f12-8101-c8d5aa94cd3a,Refund,Other,Shahjahanpur,Sikkim,33.18.156.118,Completed,Windows,0,Home delivery,Mobile,-70.6,11,68.53,0
T00005287,16/01/24,10:43:24 AM,e560161f-9f5b-42fd-b540-4d1bfdae4cc6,3b37a86f-c285-41d4-a334-2fa5c9232841,6329d5a7-a2e0-4ff8-b639-f0ad519b2a04,Bill Payment,IDFC UPI,Alwar,Sikkim,53.32.202.113,Completed,MacOS,3,Utilities,Mobile,26.51,19,46.1,0
T00005288,13/01/24,10:08:33 AM,53582a1a-4dbb-4350-82a3-0bdcf1c30b3c,f1470878-18c9-431d-97c8-f059da44138d,d564a4e0-1944-44b5-862a-97c59018b92e,Investment,CRED,Kozhikode,Rajasthan,147.156.248.66,Failed,iOS,3,Other,Online,-34,8,36.21,0
T00005289,16/04/23,10:07:24 AM,e29b647e-1570-4ce3-a48c-01b5423df2f6,8c865759-9be1-4abf-a120-bea907468a7f,19e328c5-4098-4984-b0ee-e39786d7c088,Purchase,Razor Pay,Giridih,Manipur,72.44.251.96,Failed,MacOS,2,Travel bookings,In-store,57.93,8,37.24,0
T00005290,30/06/23,12:00:37 PM,d7bd6144-26cb-4ce8-b923-2be3469fd05d,00dc6bb7-9e75-4d1f-b8be-64688edfc85d,aa6a4b26-660c-4735-a8e9-3d51d3bd8871,Other,PhonePe,Tenali,Meghalaya,200.82.85.167,Failed,MacOS,20,Financial services and Taxes,Mobile,26.37,21,78.7,0
T00005291,05/04/24,1:46:52 AM,017ca7be-6ead-4512-8729-5ea164575434,22184839-973f-4617-be23-8f91c18d89aa,fb9a7ca4-1112-413b-b03f-1095cbb0fe7a,Subscription,IDFC UPI,Amaravati,Tripura,41.198.244.164,Failed,Windows,2,Purchases,In-store,87.05,10,111.59,0
T00005292,04/04/24,2:32:34 AM,012ac0a6-d0c3-48ac-ae41-9ebdc3dcf19f,237df590-8839-4c0f-b102-58314941c43e,53299c53-8796-48b1-9894-c95103b5dbe0,Bank Transfer,CRED,Bellary,Tripura,118.127.49.219,Pending,iOS,0,Financial services and Taxes,In-store,21.54,1,48.42,0
T00005293,27/12/23,2:20:56 AM,71a96842-6617-4dfa-ba47-686f60ffdbf5,1f38c4b3-ab2d-4242-9c49-60fd51d3f1d5,9ee728bc-0d96-4c87-afd1-1ffdb41a7e6a,Investment,IDFC UPI,Noida,Mizoram,94.158.1.248,Completed,Windows,2,Home delivery,Mobile,69.81,20,65.57,0
T00005294,12/07/23,1:05:04 AM,2dc13567-460e-4d5c-a0b6-3989388897c9,c3ab73e2-e17b-4048-b776-d00c08d234f0,e2d95e08-8923-4a64-8a78-f8801d644cb7,Other,CRED,Anantapuram,Odisha,18.18.30.176,Pending,iOS,3,Brand Vouchers and OTT,In-store,78.44,26,187.86,0
T00005295,03/11/23,10:04:05 AM,232304e3-a5de-49ed-9630-00b7755808e1,9fe19180-e6b6-409d-92f9-47e2e4d963c4,915da015-36ad-4230-9d55-530e0b5d2ede,Subscription,Razor Pay,Nagercoil,Goa,211.77.20.210,Pending,Android,4,Investment,Mobile,-42.62,10,65.79,0
T00005296,08/08/23,5:59:43 AM,cfeb5c37-7fc3-41a8-b178-91d9fb76a8b2,e4f65ac1-33fb-4f42-8cc6-f81a39b91d85,f14f87f0-4f97-43ec-a16a-f35077477c88,Purchase,Google Pay,Guntakal,Sikkim,221.146.19.57,Completed,Android,5,Investment,In-store,-19.15,28,12.25,0
T00005297,21/12/23,6:41:21 AM,610b5e99-8adf-4bb2-95db-f827706a1496,2a5a0532-f36b-4e39-981d-cc1088c9e74a,b66abe1e-410d-44fa-9f09-4c305558631b,Other,Razor Pay,Asansol,Meghalaya,185.190.105.7,Completed,iOS,0,Purchases,Online,-47.01,26,29.14,0
T00005298,06/12/23,10:01:58 AM,812aa2fb-0452-4ce5-8a60-7e8b1ebc25a0,cdcc5a93-3735-4167-bf7d-abae5797b299,65ee8015-bc3e-494c-a2a6-118b72abf3ab,Purchase,Razor Pay,Ambala,Andhra Pradesh,150.255.11.61,Pending,Android,1,Home delivery,Online,15.55,14,43.23,0
T00005299,27/06/23,4:49:13 AM,2bed9714-9b63-4294-8e63-faae71524c82,eb05d44a-181a-46d0-b872-f7a22d7c4e43,7a44da0e-43b7-4629-aeb0-31455b408dbf,Purchase,ICICI UPI,Pali,Rajasthan,42.19.97.76,Pending,MacOS,3,Donations and Devotion,Online,82.94,19,3.34,0
T00005300,28/03/24,7:35:48 AM,170a5666-e70d-49fb-8831-b6414674dd20,73142742-06a2-4191-bbdf-388dce0f43e2,0004baa4-1e25-4b23-b576-d06cd5b9a7d5,Other,PhonePe,Noida,Gujarat,11.173.110.242,Completed,Windows,0,Investment,In-store,-43.87,12,25,0
T00005301,09/11/23,9:16:00 AM,eaf642c2-50ac-4f9d-91c7-9d6bd884ca7d,7b460f25-7d27-4293-a483-5c08f6ec4f2f,1df86f90-84d3-4f3a-b100-fb1ad135027a,Purchase,ICICI UPI,Nashik,Tripura,28.20.86.177,Pending,Windows,4,Financial services and Taxes,Online,27.27,28,16.76,0
T00005302,05/03/24,4:37:12 AM,718c203b-1d64-41e2-8094-fda3b94f8cdd,d4abc7f9-15c6-4bd6-b107-3407e59987f6,3989e219-1559-4884-9447-a401a27d607c,Other,ICICI UPI,Proddatur,Chhattisgarh,28.178.11.171,Failed,MacOS,6,More Services,Online,-70.15,20,21.92,0
T00005303,03/10/23,12:29:43 PM,2eebd8f0-e9db-45ac-be00-ccf9e20b1355,556313e2-4d18-4bc2-8f57-a071048572cb,354abd9f-e41e-4032-8e01-c7572f05b68b,Bill Payment,Other,Nagaon,Andhra Pradesh,44.210.55.137,Completed,iOS,2,Investment,In-store,15.43,21,67.19,0
T00005304,05/11/23,11:07:37 AM,a5577546-7dd8-4587-9b90-b347560d933c,d602c98e-034f-48f4-9b1c-3d7c2783053e,404ab8a7-3898-4252-8de5-f53e2bd2d4d3,Other,ICICI UPI,Latur,Nagaland,177.216.110.94,Completed,Windows,3,Financial services and Taxes,In-store,58.58,12,6.58,0
T00005305,15/05/23,1:42:35 AM,e9b62947-5ab9-4b2f-a5c9-39947a0c4b64,01969cb6-6968-4b9b-a4f3-02a45ec6407f,1e5b12f2-86b2-48e9-8616-f1fa1a3fd8d3,Purchase,Paytm,Dhanbad,West Bengal,105.71.179.110,Pending,iOS,1,Brand Vouchers and OTT,Online,88.35,10,13.38,0
T00005306,10/05/23,4:13:01 AM,ef8cdf1a-b9d0-46e2-8ce7-74bf7772682f,6e1e3378-3eaf-4935-8151-5c67230ce366,bc944eb5-ad99-4894-a1d3-7c29c0f24d6c,Bank Transfer,Paytm,Deoghar,Telangana,75.180.8.131,Pending,iOS,4,Purchases,Mobile,43.97,22,54.32,0
T00005307,02/05/23,10:30:22 AM,1809694d-9446-47e0-a989-b51255296348,ced8068b-de6d-40c1-8ff0-1a698b88d427,fe1b7627-3a97-409a-b0df-7db75aaabe6b,Investment,IDFC UPI,Latur,Punjab,93.33.143.63,Completed,iOS,1,Home delivery,Mobile,8.96,16,6.85,0
T00005308,17/11/23,8:28:09 AM,3dde9c3d-4432-422f-9a22-ad02d4963dc0,c4ae1e1c-c0a6-454f-8418-c1ec9a43737e,4dd5527c-2c47-47d7-b3c3-60f36f0c6701,Bank Transfer,Paytm,Chittoor,Jharkhand,81.82.84.46,Completed,MacOS,20,Travel bookings,Mobile,89.57,5,16.5,0
T00005309,06/02/24,10:09:02 AM,cbc90f78-2732-4353-a87c-b45433d0ffea,6991e91d-2cf0-412e-91f8-5b84a9c3ee85,50b947e2-21b8-4cd0-b06f-905ccfcf6e5f,Purchase,ICICI UPI,Thanjavur,Odisha,208.217.203.233,Completed,Android,2,More Services,Mobile,-7.06,9,5.5,0
T00005310,25/09/23,8:26:42 AM,498551f6-965d-4045-9ab3-d6d6d7599811,ec911b98-6bc9-49fb-83e8-3547fd431993,f7a2740d-a2cb-4675-b5e3-65f83e4ed2d7,Refund,Other,Jamnagar,West Bengal,161.23.15.81,Completed,iOS,3,Travel bookings,Online,57.75,3,39.07,0
T00005311,22/03/24,11:14:53 AM,f62d049b-9796-47ef-824f-c108ba7c2491,c403a80f-c533-421a-a282-1ac93c4bfa79,e5156d2d-3286-45dd-a6bb-267b342663ec,Refund,PhonePe,Belgaum,Kerala,6.126.47.139,Failed,MacOS,2,More Services,Online,30.96,18,4.8,0
T00005312,17/08/23,4:09:37 AM,3e21588c-1992-4756-8787-803bde584ee4,074311ed-e705-4933-97e8-4a7132a97747,ed8b3c62-c88d-41b7-a8d4-846895aa1689,Bill Payment,IDFC UPI,Mehsana,Sikkim,51.188.95.119,Pending,Android,2,More Services,Online,-66.89,28,13.49,0
T00005313,29/01/24,3:49:07 AM,87239d1d-0906-4362-a1ee-6f69a21f5c81,0ce76326-5004-45c7-92c5-240dfcccb56e,e5f2b616-4acd-492d-9e49-06365824b412,Refund,IDFC UPI,Rampur,Mizoram,34.111.223.162,Failed,Android,2,More Services,In-store,8.19,15,20.99,0
T00005314,01/01/24,1:41:52 AM,148e6e2c-0d41-46d1-bcc3-4d25077c5f95,f8522fcf-1382-4f7d-9187-e7b359164e3e,37e94a5b-df85-4e90-91c1-e245057832d6,Purchase,Other,Aurangabad,Nagaland,22.140.221.140,Failed,iOS,0,Brand Vouchers and OTT,Online,-52.43,16,15.54,0
T00005315,24/02/24,8:33:10 AM,0e7b5812-be01-406d-819c-fafc078a2eb5,82a0d02b-12c9-4ba7-9c29-9c4bae8af0c6,835369db-84c6-479a-a323-b0b9f8223b7b,Other,ICICI UPI,Junagadh,Madhya Pradesh,220.142.27.60,Failed,Android,3,Brand Vouchers and OTT,Online,-11.02,24,13.67,0
T00005316,22/09/23,9:10:02 AM,bce14a51-6b9d-4000-9e44-64acdf6e0cd1,c7846f29-57f2-4cb6-a3aa-414035a3767a,79d38591-a2b8-49c5-bf18-689b98f183cb,Investment,IDFC UPI,Ludhiana,Goa,43.70.233.19,Completed,Android,1,Financial services and Taxes,In-store,-27.44,22,41.22,0
T00005317,27/07/23,8:16:48 AM,a6de850c-9f48-4540-aa0f-71e1bbe8de1f,490d6ad1-da79-468a-a1f4-b225d5dafc26,0d803f5f-7daf-475a-9f80-b6b1bd7e8b68,Other,ICICI UPI,Karimnagar,Odisha,124.107.122.232,Failed,Windows,2,Purchases,Online,-16.03,24,30.03,0
T00005318,25/12/23,10:38:14 AM,436a5ed0-0e00-485e-885c-64c5704acbf1,3cef76e2-65a6-4fa2-a679-a9506aca1aa8,af5be272-db27-4687-be95-db915e9c01a0,Other,Other,Kirari Suleman Nagar,Gujarat,156.10.238.252,Completed,iOS,1,Donations and Devotion,In-store,41.5,12,11.6,0
T00005319,01/02/24,4:16:00 AM,3cc62137-205f-447d-8f29-feb4c2b05f3e,4cf93410-dcba-4ce5-8f88-1286538429d0,7eb9a64e-85ce-49d4-bef9-8868f098d5c5,Bank Transfer,CRED,Loni,Odisha,145.1.125.57,Failed,iOS,2,Investment,In-store,70.46,21,37.33,0
T00005320,10/02/24,8:58:41 AM,3fb9b85b-c27d-436c-9abf-5096569555d9,f87250ff-c227-4f7a-8ca6-c91faa203931,f68433c2-b2d4-45ea-aa04-3d50f924dda7,Bill Payment,Paytm,Farrukhabad,Andhra Pradesh,175.245.167.49,Failed,Windows,0,Utilities,Mobile,-50.83,27,28.91,0
T00005321,18/11/23,9:17:00 AM,2c13f9f9-6fce-4198-9165-8b56546cc133,14b0a534-065d-41d0-a5d7-5937b949c9e9,543de41a-4d3b-4f97-931f-16d3e1b27f5a,Bill Payment,CRED,Thiruvananthapuram,Punjab,168.207.54.45,Completed,MacOS,2,Investment,In-store,64.25,13,16.48,0
T00005322,26/01/24,10:56:05 AM,d88e3155-5f31-4964-adf7-07ad1e3d923e,bf617de0-5cdc-4942-85c5-f004cdf690a9,2c34a004-89f1-410a-b62a-2ded1cafb166,Bank Transfer,Paytm,Vijayawada,Himachal Pradesh,25.142.26.242,Pending,MacOS,2,Other,Mobile,98.9,3,26.74,0
T00005323,13/11/23,5:23:12 AM,668dfad6-6a34-46ed-8f7f-b7e579a6e4d4,15087591-5ba1-468f-bceb-4109ef308a22,16210e07-2c5e-4446-b3bc-234d1c817b67,Other,Other,Burhanpur,Manipur,209.1.230.166,Pending,Android,2,Brand Vouchers and OTT,Online,-51.26,21,5.12,0
T00005324,26/07/23,6:43:30 AM,6dd4062f-f216-4a99-b34f-34bb890fa6bc,15f81bc4-894e-440e-909c-4d8da5523b5e,688044d5-2556-4ccf-bc55-300123f58db1,Subscription,HDFC,Aligarh,Uttar Pradesh,20.239.19.147,Completed,iOS,3,Home delivery,In-store,-87.35,9,19.26,0
T00005325,17/03/24,2:24:20 AM,2b849219-7296-463c-bde8-914800591e9f,b41b9edd-f4a8-4b8a-ac2a-baca7c41149a,6850bd0e-72be-4f60-80cc-59fef9a45b64,Investment,PhonePe,Varanasi,Jharkhand,49.31.194.244,Failed,iOS,4,Donations and Devotion,In-store,-17.65,7,14.81,0
T00005326,25/12/23,10:54:40 AM,096fd13a-b5bb-4b1e-87c7-33d05f60ee2c,99d00bf6-cf54-4183-bbf6-0150f7e07b53,f98e5dd6-d901-405a-ab78-ba0df8ee5123,Bill Payment,CRED,Chittoor,Meghalaya,220.179.117.166,Completed,MacOS,0,Financial services and Taxes,In-store,-11.55,8,41.13,0
T00005327,10/03/24,9:29:53 AM,12835313-b5e4-4d12-b33c-dc425b46730e,e19e21fa-083d-498f-928c-59d0aede18c3,9c17dbd9-d57d-433b-85d8-197819851b84,Investment,Razor Pay,Rohtak,Telangana,136.23.176.108,Completed,iOS,0,Other,Mobile,49.75,9,21.53,0
T00005328,02/10/23,5:40:59 AM,28569c03-82cd-4dcb-9551-00c5dc884240,75e6131e-07e2-45a4-b795-119302ae696c,2eb5dfd8-54bf-41f5-a749-984a0ab687f5,Refund,Paytm,Allahabad,Uttarakhand,52.72.197.116,Failed,Android,3,Donations and Devotion,Online,87.83,8,16.27,0
T00005329,04/05/23,7:29:52 AM,8d5cb15e-0288-4464-aa85-e07a1e6ac7e3,c33fd707-009b-4a62-9bed-ff61b278987f,61428d27-270f-4920-bf2e-021472ac7589,Bill Payment,Paytm,Pallavaram,Goa,76.26.96.150,Pending,iOS,30,Donations and Devotion,Mobile,-59.15,4,36.44,0
T00005330,18/09/23,2:34:32 AM,76e999be-30d9-4944-835e-e1adbf3b3b99,57bd31bd-2759-45a1-884b-93c515e804d7,3b11e16f-eedb-4e5e-bf6a-c6d9e228ce41,Refund,Other,Nangloi Jat,Maharashtra,106.5.57.91,Completed,Windows,3,Purchases,In-store,-25.25,23,32.39,0
T00005331,05/06/23,3:03:28 AM,fe7506a7-1828-4cba-b483-1763c1e566d1,00f87f52-e788-4a5a-832e-1f51c00e569d,1785839c-4129-454f-b42c-75d1de3496c2,Bank Transfer,PhonePe,Kanpur,Chhattisgarh,27.69.159.132,Pending,MacOS,2,Home delivery,In-store,69.17,15,18.76,0
T00005332,02/06/23,8:36:13 AM,f75284d5-ebed-4151-9d07-91f4e8d95ca8,6982086c-f320-4127-ac1a-29d2d1a327e5,2846312f-bc0a-4323-a70c-379efc56ddfd,Subscription,PhonePe,Morena,Uttar Pradesh,129.116.90.82,Pending,MacOS,2,Other,Online,84.43,7,0.37,0
T00005333,16/10/23,1:19:43 AM,95839ed4-9a96-4e87-a6bc-c1558f7d703b,6d1c479a-2126-45c8-bd58-078261ac2441,c0f115aa-12a2-4305-a241-c380a91b6bcc,Subscription,PhonePe,Nagaon,Madhya Pradesh,65.123.64.144,Pending,iOS,2,Brand Vouchers and OTT,Mobile,-60.77,27,49.54,0
T00005334,18/07/23,3:15:25 AM,77cd2185-4601-4375-9722-067b673e533a,89e03a42-0985-45bd-a44d-68c6b2567a5b,b9d3e521-a29b-44b6-a6c1-1e61e4e08478,Purchase,HDFC,Singrauli,Meghalaya,125.158.156.60,Pending,iOS,3,Investment,Online,-1.1,5,36.53,0
T00005335,05/06/23,8:17:39 AM,66aa4d83-c53b-44ae-9711-a9e38de547bb,2a699274-d2d1-4883-a448-0bc71a91d355,76284374-19ae-452a-bc5a-ea21e33e2477,Investment,Razor Pay,Faridabad,Sikkim,92.71.104.145,Failed,Android,2,Donations and Devotion,In-store,71.44,2,663.53,1
T00005336,01/03/24,10:22:12 AM,694da4f5-29f9-424e-8a66-5704320e0bc8,1796a4cc-190d-4f1e-9e3e-314035633d2f,650677a0-16ba-49ff-8746-1ad8d3bca7b1,Other,CRED,Salem,Arunachal Pradesh,132.65.183.104,Pending,iOS,3,Purchases,Mobile,82.31,3,297.09,1
T00005337,09/11/23,1:48:40 AM,afbff56c-6ac2-4aaf-8394-d38f6bf2d9c3,5dc38aed-e3b1-44b0-a91f-0770749edbbb,f1072a71-677b-40e8-9199-1091450908f2,Other,Paytm,Rohtak,Rajasthan,177.124.196.47,Completed,MacOS,2,Home delivery,Online,-49.13,22,4.91,0
T00005338,26/04/23,9:25:49 AM,b08f03aa-99b5-4d5a-8497-a9521ab510ef,bae10eba-d3d5-431c-8a59-f974fa0dc39c,4af92484-afb7-481e-8e60-73f818bebd87,Investment,Paytm,Kavali,Punjab,24.226.94.102,Completed,Windows,1,Investment,In-store,-24.56,20,25.05,0
T00005339,25/12/23,1:16:32 AM,b80c1f07-a95a-43ac-ae6a-252b5ff6f831,82066c89-24c0-4732-a40c-40153884d4fa,4b067166-1e2e-499e-a15d-8afb92a7cbe5,Other,Paytm,Saharanpur,Haryana,44.36.189.59,Completed,iOS,2,More Services,In-store,83.79,19,12.31,0
T00005340,20/04/23,4:20:16 AM,fdb7c332-1b00-4ab3-9756-e9b04cd191d2,9cc17538-c35d-47df-8063-3a5ec0a8da10,5524e96e-7e42-43e9-9728-b6d527c9df8f,Subscription,ICICI UPI,Anantapuram,Andhra Pradesh,197.251.236.255,Pending,MacOS,0,Other,Online,-87.8,18,22.57,0
T00005341,30/05/23,12:46:34 PM,da3b24b0-1d92-4afc-99aa-d4e1b49d2598,afc5f549-bcdb-41bf-bdf2-d71258ada531,da4bb85e-38a8-4e04-a4d4-1e51c7e4aacd,Bank Transfer,Google Pay,Vijayanagaram,Meghalaya,98.52.137.36,Completed,iOS,1,Travel bookings,Online,61.01,8,39.26,0
T00005342,25/08/23,3:37:07 AM,433761f4-2507-44e4-b947-473b0122b3ee,40cdd64c-cebc-4501-b6f5-0a72ab24fa5f,4afa8710-6c0c-449b-8202-4927980ac9e0,Purchase,Paytm,Hapur,Bihar,139.35.42.238,Pending,Windows,1,Donations and Devotion,Mobile,-18.25,24,44.59,0
T00005343,27/09/23,6:40:43 AM,05c650af-7119-46fa-b02d-99d2b8a73b22,acd811d2-a4b7-4d5d-871d-22fa43d55387,8f168176-3037-4960-a1c2-796eee1373cc,Subscription,Other,Kadapa,Nagaland,158.171.177.211,Completed,Android,1,Purchases,Online,39.64,7,9.31,0
T00005344,12/06/23,7:20:18 AM,ceee0b8d-0b04-4437-91f3-f56509ce48b1,4f0d0d65-c7e3-444a-9bd6-e352f56f3f41,9c5c3a66-1bb2-4059-9b21-74e0e0a37cf8,Investment,Other,Guntakal,Tripura,199.35.63.192,Failed,Windows,1,More Services,Online,21.79,3,23.26,0
T00005345,10/11/23,1:17:33 AM,6bd2256e-f42c-46c8-8115-c1de169ba5e3,bf040998-4ae2-4442-9fb2-54fc37db79d0,104cb358-a68d-4709-8ffe-49bb7ac26774,Purchase,Paytm,Gandhinagar,Tamil Nadu,172.164.248.14,Pending,Android,0,Other,In-store,-55.65,22,0.15,0
T00005346,18/02/24,12:46:07 PM,a289d3f9-3a14-4c5b-b7c2-f7929ee44232,c278f779-6968-4ec5-bb8a-9d9888025469,e7040ba3-9a72-47c3-a8ff-11094cb7b1a5,Other,CRED,Begusarai,Odisha,40.98.6.107,Pending,iOS,1,More Services,Mobile,-82.94,12,16.56,0
T00005347,24/11/23,12:17:49 PM,91372b0a-0a84-4bbb-bc7b-79d893c75518,a220a541-fa8f-4a35-af65-358a915cf436,8944e727-41ee-43ea-8c18-090d6fbf042c,Refund,PhonePe,Alwar,Arunachal Pradesh,63.114.104.197,Failed,iOS,1,Brand Vouchers and OTT,Mobile,-10.91,23,32.75,0
T00005348,20/11/23,10:26:37 AM,5e5f6adb-408e-44a3-a5fd-6c00f4778b09,f208e1c4-5be7-4492-b240-ccaff7603051,193d3b91-45f2-4aac-8b56-09e30a36aa05,Bill Payment,Other,Bettiah,Sikkim,176.172.223.217,Failed,iOS,20,Utilities,Online,89.45,7,14.63,0
T00005349,12/06/23,8:58:59 AM,00e0bba3-7cdf-4131-834a-8a2501f8efbe,89c28445-b615-401c-ab5e-7ec62f9e66af,ee70c909-2233-475f-badd-1a93329e784a,Investment,Razor Pay,Karnal,Uttar Pradesh,35.221.206.83,Completed,Windows,5,Investment,Online,-89.33,29,33.2,0
T00005350,17/03/24,11:19:38 AM,70072060-3b08-4457-9c3f-a86902c95a2b,0d50a351-9b2e-469f-8c78-3721371a1ca5,85eea403-7de1-4590-9526-aa9119f3171d,Subscription,IDFC UPI,Agartala,Rajasthan,212.165.127.125,Pending,iOS,2,Utilities,Mobile,-65.78,13,25.05,0
T00005351,25/01/24,4:50:29 AM,3bf12204-e08a-4932-9cdb-f29f53bbe05e,9587de82-053a-405a-a8ef-48db284e240b,682ef8e6-36a8-4143-bcbb-03a297dc81fe,Refund,IDFC UPI,Purnia,Meghalaya,149.183.207.222,Completed,MacOS,1,Brand Vouchers and OTT,Online,16.49,12,9.23,0
T00005352,25/09/23,6:42:41 AM,55e6c4c8-4627-498c-bcdb-d0d0d21ceb5d,f0f779b8-95fb-4867-95e1-0a6dc2b566e3,e6d9700c-9518-48d6-9f5a-eba2a9701d4a,Purchase,ICICI UPI,Mangalore,Madhya Pradesh,89.7.5.120,Completed,Windows,2,Home delivery,Mobile,53.48,26,65.18,0
T00005353,24/02/24,8:40:58 AM,9ab8cc22-6867-4db6-b178-cb22e19cddd0,02c2b318-aec0-4855-bf86-37626200b062,8f0e3e89-c161-4369-bf3c-3c8cabbf7927,Investment,PhonePe,Malda,Uttar Pradesh,90.31.163.179,Pending,MacOS,3,More Services,In-store,76.47,25,16.73,0
T00005354,21/01/24,11:24:43 AM,e77fc8df-7b1d-4640-bc8b-69cf163821a0,a880ba34-6ca3-471b-91e1-0338922441cf,89b55058-d28e-418d-bc54-c50fa7c93921,Purchase,IDFC UPI,Bhiwani,Madhya Pradesh,12.222.79.143,Completed,MacOS,20,Travel bookings,Online,4.04,15,15.36,0
T00005355,14/01/24,4:13:10 AM,9ddcbbd3-909d-44df-9e02-05fd2628782d,f59075c0-af3d-494e-8063-4f2acc3aeeee,fe658420-7ddc-4122-8a11-ab4b5eee5e4d,Investment,IDFC UPI,Jamnagar,Rajasthan,187.200.13.227,Failed,iOS,1,Other,Mobile,-27.71,9,15.6,0
T00005356,31/03/24,7:12:55 AM,cd5e90aa-a808-4100-8e95-164d61e3333a,96c8bc3f-2823-4ef8-8335-214a34390099,d7b26d54-ce8a-4e0f-a349-918f15f45453,Subscription,IDFC UPI,Ramgarh,Assam,142.0.34.123,Failed,Windows,3,Investment,Online,82.55,11,4.87,0
T00005357,04/02/24,8:47:00 AM,945062a0-6441-4b9a-8a62-af3f29699648,4a425b4c-3e16-4b9e-b6c1-7fc567755449,f0572072-e356-49a1-b133-acbce43ac129,Refund,CRED,Sirsa,Uttar Pradesh,118.78.51.64,Completed,Android,2,Donations and Devotion,Online,-92.99,23,56.06,0
T00005358,21/03/24,12:45:57 PM,c8b3357f-734b-41f0-9ded-27f9f20b07ea,0d34be07-8289-486f-8388-689412d85d94,be1c9b11-9a60-4173-beb4-d37ad72048eb,Subscription,Other,Bettiah,Andhra Pradesh,170.216.253.106,Pending,MacOS,2,Travel bookings,In-store,-31.59,4,16.63,0
T00005359,18/03/24,6:43:34 AM,6c1ef4ad-9c29-44ca-addb-60c229be03f8,aefa508a-8822-42a6-931a-5a4a96ac0c28,bceb7586-bb9a-424b-b5ca-b26683adbee0,Investment,IDFC UPI,Jammu,Arunachal Pradesh,220.206.94.90,Completed,iOS,50,Home delivery,Mobile,73.52,8,0.81,0
T00005360,07/03/24,5:45:45 AM,67d51524-a317-49b8-8ad4-48c1fc87caf1,9070e3b7-416c-48e1-9164-d062b4c500e1,775ac2ee-825b-46db-a87c-a6a575824e0c,Other,PhonePe,Mehsana,Sikkim,31.235.133.235,Pending,Windows,3,Donations and Devotion,In-store,13.45,7,50.98,0
T00005361,16/03/24,5:26:58 AM,a8432f3e-c9cb-4b58-8f71-a670ff005fa7,afc5902b-1aba-4cd7-858a-be19675a2991,7cf4a3a8-d55e-43ef-9773-7e20bbef7fba,Purchase,Paytm,Farrukhabad,Punjab,148.35.230.190,Failed,iOS,0,Financial services and Taxes,In-store,82.09,12,56.45,0
T00005362,27/06/23,3:23:53 AM,841bc3a7-bcca-4af2-bce0-716ad3c72b61,5802097e-3e03-4e3a-9639-f99337e7bc6f,27afbf9f-fc11-4e13-ae3e-47956f2ff6ef,Refund,Paytm,Vijayanagaram,West Bengal,47.28.221.154,Completed,MacOS,2,Utilities,Mobile,4.96,3,21.07,0
T00005363,21/06/23,7:04:39 AM,c9ebbc6d-cdc3-4bd7-938e-96cee6277c18,e277a156-7c82-453b-84c0-91746dd45811,00a854e8-5ca9-4f4f-90ab-e6f87a102b6a,Investment,Razor Pay,Dibrugarh,Goa,70.90.8.115,Completed,Windows,2,Purchases,In-store,-9.29,26,23.82,0
T00005364,29/08/23,2:53:46 AM,3b0540ba-de34-4735-a033-9b8370869139,bb25ba32-457e-405f-8084-ea720cf20431,91fac08d-7c5e-487f-a8c2-45828d7a4b6a,Bank Transfer,CRED,Thanjavur,Haryana,163.220.58.25,Completed,Android,2,Travel bookings,Mobile,-2.2,29,3.98,0
T00005365,07/07/23,12:38:52 PM,b11112b2-3f6d-42b4-8d71-e391af953d9a,7699c83f-1c41-4e37-9287-638c7d411484,67cc3453-023e-47ae-8d98-0f25f3091c05,Bill Payment,IDFC UPI,Kulti,Meghalaya,169.208.245.254,Completed,iOS,2,More Services,In-store,-98.77,22,28.92,0
T00005366,28/03/24,11:42:40 AM,53c49ef2-41e1-4de8-8e60-fbfda2a1f345,1289e1ff-2bc6-4d9b-8485-a7570979d74c,345513bd-e3f7-4f2e-ab9d-dec5a296dda4,Bank Transfer,IDFC UPI,Kota,Odisha,156.165.184.161,Completed,iOS,2,Home delivery,Mobile,-3.11,10,40.47,0
T00005367,18/12/23,2:40:14 AM,abef3e39-578d-46c2-9324-32f8a496bbbd,463acb6c-55c3-4eac-b9b7-d3f2eb42ece0,4ffc49fb-6610-41df-aa03-af1cfccd680c,Bank Transfer,Other,Gurgaon,Odisha,20.54.93.213,Completed,Windows,5,Home delivery,In-store,-58.65,2,93.01,0
T00005368,28/04/23,6:41:27 AM,69eb4d18-858d-4ad9-90b4-6790209e2ff2,6bab6def-1431-4916-af69-0f929d6e38d6,c102419c-a2df-4339-b710-b18196a4358f,Bill Payment,Razor Pay,Ujjain,Tripura,150.150.128.50,Completed,iOS,4,Brand Vouchers and OTT,Online,-52.3,29,13.29,0
